id_usuario,nombres,apellidos,tipo_documento,numero_documento,correo,telefono,celular,estado_usuario,id_rol,id_detalle_residente,propietario,apartamento,torre,residente_activo,id_reserva,hora_inicio,hora_fin,estado_reserva,fecha_uso,observacion_reserva,forma_pago,valor_pago,placa,tipo_vehiculo,vehiculo_activo,documentos_vehiculo,id_parqueadero,numero_parqueadero,comunal,estado_parqueadero,id_sorteo,tipo_residente_propietario,fecha_inicio_sorteo,hora_sorteo,estado_sorteo,id_correspondencia,tipo_correspondencia,descripcion_correspondencia,fecha_registro,id_paquete,torre_paquete,apartamento_paquete,descripcion_paquete,fecha_recepcion,fecha_entrega,id_novedad,descripcion_novedad,fecha_novedad,observacion_extra1,observacion_extra2
293,Ana,Ramírez,TI,8913476,ana.ramírez@mail.com,3840696484,3899017458,Inactivo,3,293,True,318,16,False,293,22:00:34,00:00:34,Rechazada,2025-11-30,Observación ejemplo,Efectivo,499178.57,DEF909,Moto,False,True,293,47,True,True,293,True,2025-12-13,22:00:34,True,293,Recibo,Descripción ejemplo,2025-11-15 22:00:34.065898,293,6,109,Paquete ejemplo,2025-11-17 22:00:34.065900,2025-11-20 22:00:34.065900,293,Novedad ejemplo,2025-11-20 22:00:34.065903,Obs extra 1,Obs extra 2
294,Valentina,López,TI,1937522,valentina.lópez@mail.com,3190860998,3604047551,Inactivo,1,294,True,329,7,False,294,22:00:34,00:00:34,En espera,2025-11-25,Observación ejemplo,Efectivo,301299.32,DEF302,Carro,False,True,294,99,True,True,294,False,2025-12-27,22:00:34,True,294,Recibo,Descripción ejemplo,2025-10-28 22:00:34.065938,294,18,242,Paquete ejemplo,2025-11-15 22:00:34.065940,2025-11-16 22:00:34.065940,294,Novedad ejemplo,2025-11-13 22:00:34.065943,Obs extra 1,Obs extra 2
295,María,García,CC,8510923,maría.garcía@mail.com,3624188249,3221171300,Activo,2,295,False,417,3,False,295,22:00:34,00:00:34,Rechazada,2025-11-30,Observación ejemplo,Transferencia,122137.33,XYZ694,Carro,False,False,295,63,True,False,295,False,2025-12-04,22:00:34,False,295,Recibo,Descripción ejemplo,2025-11-13 22:00:34.065992,295,11,128,Paquete ejemplo,2025-11-15 22:00:34.065994,2025-11-18 22:00:34.065994,295,Novedad ejemplo,2025-11-15 22:00:34.065998,Obs extra 1,Obs extra 2
296,Juan,García,CC,6526590,juan.garcía@mail.com,3518694041,3303863523,Inactivo,3,296,False,170,10,False,296,22:00:34,00:00:34,En espera,2025-12-15,Observación ejemplo,Efectivo,201092.4,GHI659,Carro,False,False,296,86,True,False,296,,2026-01-14,22:00:34,False,296,Recibo,Descripción ejemplo,2025-11-16 22:00:34.066028,296,17,227,Paquete ejemplo,2025-11-13 22:00:34.066030,2025-11-14 22:00:34.066030,296,Novedad ejemplo,2025-11-19 22:00:34.066033,Obs extra 1,Obs extra 2
297,Valentina,García,CC,7690273,valentina.garcía@mail.com,3163003708,3167414903,Activo,2,297,False,498,18,False,297,22:00:34,00:00:34,En espera,2025-12-06,Observación ejemplo,Efectivo,86270.41,GHI548,Moto,False,False,297,48,False,True,297,,2025-12-09,22:00:34,False,297,Recibo,Descripción ejemplo,2025-11-15 22:00:34.066063,297,20,305,Paquete ejemplo,2025-11-11 22:00:34.066065,2025-11-15 22:00:34.066065,297,Novedad ejemplo,2025-11-11 22:00:34.066068,Obs extra 1,Obs extra 2
298,Laura,Ramírez,TI,9639228,laura.ramírez@mail.com,3231305113,3953225548,Activo,3,298,False,394,20,False,298,22:00:34,00:00:34,En espera,2025-12-02,Observación ejemplo,Transferencia,459004.06,XYZ874,Carro,True,True,298,4,False,False,298,True,2025-12-16,22:00:34,False,298,Recibo,Descripción ejemplo,2025-11-01 22:00:34.066097,298,2,190,Paquete ejemplo,2025-11-19 22:00:34.066099,2025-11-20 22:00:34.066099,298,Novedad ejemplo,2025-11-20 22:00:34.066102,Obs extra 1,Obs extra 2
299,Laura,Rodríguez,TI,2033732,laura.rodríguez@mail.com,3541165580,3699782336,Inactivo,1,299,False,493,8,False,299,22:00:34,00:00:34,Rechazada,2025-12-20,Observación ejemplo,Efectivo,480008.04,GHI692,Moto,True,False,299,27,True,True,299,,2026-01-10,22:00:34,True,299,Recibo,Descripción ejemplo,2025-11-15 22:00:34.066150,299,13,306,Paquete ejemplo,2025-11-18 22:00:34.066151,2025-11-23 22:00:34.066151,299,Novedad ejemplo,2025-11-19 22:00:34.066155,Obs extra 1,Obs extra 2
300,Juan,Rodríguez,CC,5420892,juan.rodríguez@mail.com,3736370925,3712277448,Inactivo,2,300,False,445,17,True,300,22:00:34,00:00:34,Aprobada,2025-12-03,Observación ejemplo,Efectivo,489285.45,DEF917,Carro,True,False,300,100,True,False,300,False,2025-12-21,22:00:34,True,300,Recibo,Descripción ejemplo,2025-11-19 22:00:34.066184,300,9,291,Paquete ejemplo,2025-11-19 22:00:34.066186,2025-11-23 22:00:34.066186,300,Novedad ejemplo,2025-11-10 22:00:34.066189,Obs extra 1,Obs extra 2
301,Sofía,Torres,CC,3857633,sofía.torres@mail.com,3241971462,3581810758,Activo,1,301,True,466,3,False,301,22:00:34,00:00:34,En espera,2025-12-03,Observación ejemplo,Efectivo,143696.48,XYZ580,Moto,False,True,301,14,True,False,301,,2025-11-27,22:00:34,False,301,Recibo,Descripción ejemplo,2025-10-31 22:00:34.066245,301,6,486,Paquete ejemplo,2025-11-12 22:00:34.066248,2025-11-14 22:00:34.066248,301,Novedad ejemplo,2025-11-16 22:00:34.066253,Obs extra 1,Obs extra 2
302,Diego,Pérez,CE,4821876,diego.pérez@mail.com,3246898163,3824000997,Activo,1,302,True,322,17,False,302,22:00:34,00:00:34,Aprobada,2025-11-23,Observación ejemplo,Efectivo,458630.24,ABC187,Moto,False,False,302,51,False,False,302,True,2026-01-09,22:00:34,False,302,Recibo,Descripción ejemplo,2025-11-02 22:00:34.066301,302,11,200,Paquete ejemplo,2025-11-11 22:00:34.066304,2025-11-16 22:00:34.066304,302,Novedad ejemplo,2025-11-07 22:00:34.066309,Obs extra 1,Obs extra 2
303,María,García,Pasaporte,7919684,maría.garcía@mail.com,3749088902,3974751836,Inactivo,1,303,True,499,19,False,303,22:00:34,00:00:34,Aprobada,2025-12-09,Observación ejemplo,Efectivo,435890.22,XYZ239,Moto,True,True,303,40,False,False,303,True,2025-12-30,22:00:34,False,303,Recibo,Descripción ejemplo,2025-10-23 22:00:34.066362,303,14,232,Paquete ejemplo,2025-11-18 22:00:34.066365,2025-11-23 22:00:34.066365,303,Novedad ejemplo,2025-11-05 22:00:34.066370,Obs extra 1,Obs extra 2
304,Ana,López,CE,3022212,ana.lópez@mail.com,3182385347,3814370338,Activo,1,304,True,205,3,True,304,22:00:34,00:00:34,Aprobada,2025-11-24,Observación ejemplo,Efectivo,131803.78,GHI391,Carro,True,True,304,8,False,False,304,False,2025-12-13,22:00:34,False,304,Recibo,Descripción ejemplo,2025-11-01 22:00:34.066421,304,12,435,Paquete ejemplo,2025-11-17 22:00:34.066424,2025-11-20 22:00:34.066424,304,Novedad ejemplo,2025-11-18 22:00:34.066429,Obs extra 1,Obs extra 2
305,María,García,TI,9444456,maría.garcía@mail.com,3660983405,3884956745,Activo,2,305,True,478,13,False,305,22:00:34,00:00:34,Aprobada,2025-12-13,Observación ejemplo,Transferencia,496139.54,GHI786,Carro,False,True,305,22,True,False,305,True,2025-12-23,22:00:34,False,305,Recibo,Descripción ejemplo,2025-10-23 22:00:34.066482,305,3,475,Paquete ejemplo,2025-11-12 22:00:34.066486,2025-11-17 22:00:34.066486,305,Novedad ejemplo,2025-11-15 22:00:34.066492,Obs extra 1,Obs extra 2
306,Carlos,García,CC,5838639,carlos.garcía@mail.com,3894064593,3893850067,Activo,2,306,False,148,20,True,306,22:00:34,00:00:34,Aprobada,2025-12-02,Observación ejemplo,Transferencia,337014.99,GHI517,Moto,True,False,306,75,True,True,306,True,2025-12-25,22:00:34,False,306,Recibo,Descripción ejemplo,2025-10-27 22:00:34.066548,306,3,195,Paquete ejemplo,2025-11-13 22:00:34.066551,2025-11-14 22:00:34.066551,306,Novedad ejemplo,2025-11-13 22:00:34.066557,Obs extra 1,Obs extra 2
307,Ana,Torres,Pasaporte,9573771,ana.torres@mail.com,3932959236,3778737049,Inactivo,3,307,False,222,5,True,307,22:00:34,00:00:34,Rechazada,2025-12-14,Observación ejemplo,Transferencia,159431.99,XYZ307,Carro,False,False,307,60,True,True,307,True,2025-12-23,22:00:34,False,307,Recibo,Descripción ejemplo,2025-10-27 22:00:34.066612,307,1,499,Paquete ejemplo,2025-11-12 22:00:34.066615,2025-11-17 22:00:34.066615,307,Novedad ejemplo,2025-11-10 22:00:34.066621,Obs extra 1,Obs extra 2
308,Ana,Vargas,CE,6460453,ana.vargas@mail.com,3300579484,3502575904,Inactivo,1,308,True,364,8,False,308,22:00:34,00:00:34,Rechazada,2025-11-24,Observación ejemplo,Efectivo,272245.79,GHI918,Carro,False,False,308,84,False,True,308,True,2025-12-13,22:00:34,True,308,Recibo,Descripción ejemplo,2025-11-05 22:00:34.066674,308,19,377,Paquete ejemplo,2025-11-16 22:00:34.066678,2025-11-18 22:00:34.066678,308,Novedad ejemplo,2025-11-13 22:00:34.066684,Obs extra 1,Obs extra 2
309,Sofía,Vargas,CE,8859914,sofía.vargas@mail.com,3526366533,3997382205,Activo,1,309,False,152,14,False,309,22:00:34,00:00:34,En espera,2025-12-13,Observación ejemplo,Transferencia,140987.87,GHI218,Carro,False,True,309,36,True,True,309,False,2026-01-19,22:00:34,True,309,Recibo,Descripción ejemplo,2025-10-25 22:00:34.066729,309,11,252,Paquete ejemplo,2025-11-13 22:00:34.066731,2025-11-15 22:00:34.066731,309,Novedad ejemplo,2025-11-08 22:00:34.066734,Obs extra 1,Obs extra 2
310,Ana,Hernández,CE,1879365,ana.hernández@mail.com,3744189031,3946311823,Inactivo,1,310,False,309,6,True,310,22:00:34,00:00:34,Rechazada,2025-12-16,Observación ejemplo,Transferencia,127711.46,DEF625,Moto,True,False,310,97,True,False,310,False,2025-12-25,22:00:34,True,310,Recibo,Descripción ejemplo,2025-11-15 22:00:34.066797,310,1,216,Paquete ejemplo,2025-11-13 22:00:34.066799,2025-11-18 22:00:34.066799,310,Novedad ejemplo,2025-11-11 22:00:34.066802,Obs extra 1,Obs extra 2
311,Luis,García,CC,8347013,luis.garcía@mail.com,3858098917,3337240512,Inactivo,3,311,True,163,5,False,311,22:00:34,00:00:34,Aprobada,2025-11-22,Observación ejemplo,Transferencia,76133.2,XYZ292,Carro,True,True,311,91,False,False,311,False,2025-12-27,22:00:34,False,311,Recibo,Descripción ejemplo,2025-11-12 22:00:34.066834,311,7,235,Paquete ejemplo,2025-11-13 22:00:34.066836,2025-11-14 22:00:34.066836,311,Novedad ejemplo,2025-11-10 22:00:34.066839,Obs extra 1,Obs extra 2
312,Valentina,Martínez,TI,9101819,valentina.martínez@mail.com,3526618470,3121450114,Activo,1,312,True,497,15,True,312,22:00:34,00:00:34,En espera,2025-12-09,Observación ejemplo,Efectivo,360757.33,GHI739,Carro,True,False,312,19,False,True,312,True,2026-01-18,22:00:34,True,312,Recibo,Descripción ejemplo,2025-10-29 22:00:34.066870,312,19,161,Paquete ejemplo,2025-11-19 22:00:34.066872,2025-11-21 22:00:34.066872,312,Novedad ejemplo,2025-11-05 22:00:34.066875,Obs extra 1,Obs extra 2
313,Carlos,García,Pasaporte,7112097,carlos.garcía@mail.com,3857386857,3470352827,Inactivo,2,313,False,353,4,True,313,22:00:34,00:00:34,En espera,2025-11-29,Observación ejemplo,Efectivo,182132.28,GHI230,Carro,False,True,313,71,False,True,313,True,2026-01-18,22:00:34,False,313,Recibo,Descripción ejemplo,2025-10-31 22:00:34.066940,313,13,119,Paquete ejemplo,2025-11-17 22:00:34.066944,2025-11-18 22:00:34.066944,313,Novedad ejemplo,2025-11-08 22:00:34.066950,Obs extra 1,Obs extra 2
314,María,Rodríguez,Pasaporte,4262200,maría.rodríguez@mail.com,3994135312,3962804228,Activo,1,314,True,417,3,True,314,22:00:34,00:00:34,En espera,2025-12-15,Observación ejemplo,Efectivo,109993.79,DEF570,Carro,False,False,314,63,True,False,314,False,2025-12-08,22:00:34,True,314,Recibo,Descripción ejemplo,2025-10-26 22:00:34.066990,314,10,355,Paquete ejemplo,2025-11-12 22:00:34.066991,2025-11-17 22:00:34.066991,314,Novedad ejemplo,2025-11-10 22:00:34.066995,Obs extra 1,Obs extra 2
315,Juan,Vargas,TI,6190576,juan.vargas@mail.com,3100753909,3256469853,Inactivo,3,315,True,488,4,False,315,22:00:34,00:00:34,En espera,2025-12-18,Observación ejemplo,Transferencia,196173.64,XYZ715,Carro,False,False,315,98,True,True,315,True,2025-12-18,22:00:34,True,315,Recibo,Descripción ejemplo,2025-10-21 22:00:34.067024,315,1,235,Paquete ejemplo,2025-11-11 22:00:34.067026,2025-11-14 22:00:34.067026,315,Novedad ejemplo,2025-11-13 22:00:34.067029,Obs extra 1,Obs extra 2
316,Pedro,Hernández,Pasaporte,1773585,pedro.hernández@mail.com,3108885349,3973274249,Activo,1,316,False,338,13,False,316,22:00:34,00:00:34,Rechazada,2025-12-09,Observación ejemplo,Transferencia,147483.7,DEF610,Carro,True,False,316,23,True,True,316,False,2026-01-10,22:00:34,True,316,Recibo,Descripción ejemplo,2025-10-24 22:00:34.067059,316,20,145,Paquete ejemplo,2025-11-15 22:00:34.067061,2025-11-20 22:00:34.067061,316,Novedad ejemplo,2025-11-18 22:00:34.067064,Obs extra 1,Obs extra 2
317,Luis,García,Pasaporte,2427309,luis.garcía@mail.com,3917561048,3705739842,Activo,2,317,True,157,9,False,317,22:00:34,00:00:34,Aprobada,2025-12-13,Observación ejemplo,Transferencia,54405.27,DEF162,Carro,True,True,317,50,True,True,317,True,2026-01-05,22:00:34,False,317,Recibo,Descripción ejemplo,2025-10-24 22:00:34.067094,317,10,246,Paquete ejemplo,2025-11-18 22:00:34.067096,2025-11-20 22:00:34.067096,317,Novedad ejemplo,2025-11-19 22:00:34.067101,Obs extra 1,Obs extra 2
318,Sofía,Pérez,CE,4139886,sofía.pérez@mail.com,3987941033,3166691186,Inactivo,1,318,True,105,15,True,318,22:00:34,00:00:34,Aprobada,2025-12-05,Observación ejemplo,Efectivo,112415.28,ABC461,Moto,True,True,318,31,True,True,318,False,2025-12-31,22:00:34,False,318,Recibo,Descripción ejemplo,2025-10-31 22:00:34.067131,318,18,166,Paquete ejemplo,2025-11-10 22:00:34.067133,2025-11-11 22:00:34.067133,318,Novedad ejemplo,2025-11-08 22:00:34.067136,Obs extra 1,Obs extra 2
319,María,Hernández,Pasaporte,6118661,maría.hernández@mail.com,3871749619,3491771747,Inactivo,3,319,True,415,13,True,319,22:00:34,00:00:34,Aprobada,2025-12-15,Observación ejemplo,Efectivo,382974.7,ABC601,Carro,True,True,319,58,True,False,319,,2025-11-29,22:00:34,True,319,Recibo,Descripción ejemplo,2025-11-18 22:00:34.067165,319,3,349,Paquete ejemplo,2025-11-18 22:00:34.067167,2025-11-23 22:00:34.067167,319,Novedad ejemplo,2025-11-12 22:00:34.067170,Obs extra 1,Obs extra 2
320,Valentina,Pérez,TI,9620750,valentina.pérez@mail.com,3293919836,3410501824,Inactivo,3,320,False,400,1,True,320,22:00:34,00:00:34,En espera,2025-12-12,Observación ejemplo,Efectivo,381119.28,ABC572,Moto,True,True,320,92,True,False,320,False,2025-12-08,22:00:34,True,320,Recibo,Descripción ejemplo,2025-11-07 22:00:34.067211,320,2,159,Paquete ejemplo,2025-11-14 22:00:34.067213,2025-11-18 22:00:34.067213,320,Novedad ejemplo,2025-11-14 22:00:34.067216,Obs extra 1,Obs extra 2
321,Valentina,Pérez,CC,1665121,valentina.pérez@mail.com,3694381251,3817518056,Inactivo,1,321,False,369,10,True,321,22:00:34,00:00:34,Aprobada,2025-12-20,Observación ejemplo,Efectivo,424074.37,DEF962,Moto,True,False,321,21,False,False,321,,2025-11-22,22:00:34,False,321,Recibo,Descripción ejemplo,2025-11-02 22:00:34.067248,321,15,340,Paquete ejemplo,2025-11-11 22:00:34.067250,2025-11-15 22:00:34.067250,321,Novedad ejemplo,2025-11-11 22:00:34.067253,Obs extra 1,Obs extra 2
322,María,Ramírez,Pasaporte,9993955,maría.ramírez@mail.com,3673395918,3997320631,Inactivo,2,322,True,475,11,True,322,22:00:34,00:00:34,En espera,2025-12-15,Observación ejemplo,Transferencia,323800.9,GHI383,Moto,True,True,322,6,False,False,322,,2025-12-01,22:00:34,True,322,Recibo,Descripción ejemplo,2025-11-02 22:00:34.067282,322,4,304,Paquete ejemplo,2025-11-17 22:00:34.067284,2025-11-22 22:00:34.067284,322,Novedad ejemplo,2025-11-11 22:00:34.067288,Obs extra 1,Obs extra 2
323,Juan,Ramírez,CE,4521869,juan.ramírez@mail.com,3873010128,3389380049,Inactivo,1,323,False,492,13,False,323,22:00:34,00:00:34,Aprobada,2025-12-10,Observación ejemplo,Efectivo,62524.11,ABC840,Carro,False,True,323,52,False,False,323,,2025-12-25,22:00:34,False,323,Recibo,Descripción ejemplo,2025-10-25 22:00:34.067319,323,4,101,Paquete ejemplo,2025-11-19 22:00:34.067320,2025-11-20 22:00:34.067320,323,Novedad ejemplo,2025-11-09 22:00:34.067324,Obs extra 1,Obs extra 2
324,Diego,Rodríguez,TI,1088411,diego.rodríguez@mail.com,3228156388,3205104156,Activo,3,324,True,324,6,True,324,22:00:34,00:00:34,En espera,2025-12-03,Observación ejemplo,Transferencia,383803.48,GHI695,Moto,True,False,324,62,True,False,324,True,2025-12-30,22:00:34,True,324,Recibo,Descripción ejemplo,2025-11-03 22:00:34.067355,324,19,144,Paquete ejemplo,2025-11-11 22:00:34.067357,2025-11-12 22:00:34.067357,324,Novedad ejemplo,2025-11-16 22:00:34.067360,Obs extra 1,Obs extra 2
325,Pedro,Pérez,CE,4394015,pedro.pérez@mail.com,3395418778,3626524337,Inactivo,3,325,True,222,8,False,325,22:00:34,00:00:34,Aprobada,2025-12-19,Observación ejemplo,Transferencia,468126.15,ABC344,Moto,True,False,325,60,False,True,325,False,2026-01-03,22:00:34,False,325,Recibo,Descripción ejemplo,2025-10-29 22:00:34.067390,325,6,441,Paquete ejemplo,2025-11-19 22:00:34.067391,2025-11-24 22:00:34.067391,325,Novedad ejemplo,2025-11-15 22:00:34.067395,Obs extra 1,Obs extra 2
326,Carlos,García,TI,5203929,carlos.garcía@mail.com,3930510840,3897326287,Activo,1,326,False,344,3,False,326,22:00:34,00:00:34,Rechazada,2025-12-05,Observación ejemplo,Transferencia,464660.14,XYZ873,Moto,False,True,326,38,False,True,326,False,2025-12-19,22:00:34,False,326,Recibo,Descripción ejemplo,2025-10-21 22:00:34.067423,326,12,119,Paquete ejemplo,2025-11-15 22:00:34.067425,2025-11-17 22:00:34.067425,326,Novedad ejemplo,2025-11-16 22:00:34.067428,Obs extra 1,Obs extra 2
327,Sofía,Torres,Pasaporte,6838392,sofía.torres@mail.com,3614821696,3327533774,Inactivo,1,327,False,385,17,True,327,22:00:34,00:00:34,En espera,2025-12-19,Observación ejemplo,Efectivo,375873.01,ABC943,Moto,True,True,327,92,False,False,327,,2025-11-21,22:00:34,True,327,Recibo,Descripción ejemplo,2025-10-27 22:00:34.067457,327,5,266,Paquete ejemplo,2025-11-17 22:00:34.067459,2025-11-21 22:00:34.067459,327,Novedad ejemplo,2025-11-09 22:00:34.067462,Obs extra 1,Obs extra 2
328,Pedro,Hernández,CE,9570851,pedro.hernández@mail.com,3499550518,3389537611,Activo,1,328,False,418,7,False,328,22:00:34,00:00:34,Rechazada,2025-11-21,Observación ejemplo,Efectivo,235930.47,XYZ932,Carro,True,False,328,69,True,True,328,,2025-12-29,22:00:34,False,328,Recibo,Descripción ejemplo,2025-11-15 22:00:34.067491,328,6,189,Paquete ejemplo,2025-11-17 22:00:34.067493,2025-11-20 22:00:34.067493,328,Novedad ejemplo,2025-11-07 22:00:34.067496,Obs extra 1,Obs extra 2
329,Laura,Vargas,Pasaporte,7855596,laura.vargas@mail.com,3714748724,3474192717,Inactivo,2,329,False,314,16,False,329,22:00:34,00:00:34,Aprobada,2025-11-27,Observación ejemplo,Efectivo,57329.1,GHI490,Moto,False,False,329,61,True,False,329,False,2026-01-12,22:00:34,True,329,Recibo,Descripción ejemplo,2025-10-22 22:00:34.067525,329,19,356,Paquete ejemplo,2025-11-16 22:00:34.067527,2025-11-18 22:00:34.067527,329,Novedad ejemplo,2025-11-08 22:00:34.067530,Obs extra 1,Obs extra 2
330,María,López,Pasaporte,5757310,maría.lópez@mail.com,3114090099,3199909514,Inactivo,2,330,True,485,2,False,330,22:00:34,00:00:34,Aprobada,2025-12-07,Observación ejemplo,Transferencia,225380.04,GHI673,Moto,True,True,330,7,True,True,330,True,2025-12-09,22:00:34,True,330,Recibo,Descripción ejemplo,2025-11-02 22:00:34.067565,330,13,253,Paquete ejemplo,2025-11-19 22:00:34.067567,2025-11-23 22:00:34.067567,330,Novedad ejemplo,2025-11-09 22:00:34.067570,Obs extra 1,Obs extra 2
331,Ana,Hernández,CC,3262630,ana.hernández@mail.com,3379979114,3732189321,Activo,1,331,False,126,5,True,331,22:00:34,00:00:34,Rechazada,2025-12-12,Observación ejemplo,Efectivo,304950.18,ABC701,Moto,True,False,331,28,True,False,331,False,2025-12-16,22:00:34,False,331,Recibo,Descripción ejemplo,2025-11-07 22:00:34.067612,331,15,294,Paquete ejemplo,2025-11-14 22:00:34.067614,2025-11-16 22:00:34.067614,331,Novedad ejemplo,2025-11-16 22:00:34.067622,Obs extra 1,Obs extra 2
332,Valentina,López,CE,9144544,valentina.lópez@mail.com,3715353567,3745387074,Activo,3,332,True,426,5,False,332,22:00:34,00:00:34,En espera,2025-12-09,Observación ejemplo,Efectivo,204721.18,ABC627,Carro,True,False,332,70,False,True,332,,2025-12-14,22:00:34,False,332,Recibo,Descripción ejemplo,2025-10-31 22:00:34.067652,332,7,133,Paquete ejemplo,2025-11-13 22:00:34.067653,2025-11-16 22:00:34.067653,332,Novedad ejemplo,2025-11-09 22:00:34.067657,Obs extra 1,Obs extra 2
333,Ana,Hernández,CE,2247674,ana.hernández@mail.com,3743257110,3828936019,Inactivo,2,333,False,391,4,True,333,22:00:34,00:00:34,Aprobada,2025-12-04,Observación ejemplo,Efectivo,208867.82,DEF356,Moto,True,False,333,98,False,False,333,,2026-01-10,22:00:34,True,333,Recibo,Descripción ejemplo,2025-10-28 22:00:34.067727,333,15,189,Paquete ejemplo,2025-11-17 22:00:34.067731,2025-11-18 22:00:34.067731,333,Novedad ejemplo,2025-11-18 22:00:34.067737,Obs extra 1,Obs extra 2
334,Luis,Hernández,TI,2370267,luis.hernández@mail.com,3513377206,3468353444,Activo,1,334,False,374,18,True,334,22:00:34,00:00:34,Aprobada,2025-11-28,Observación ejemplo,Transferencia,243260.71,DEF414,Carro,True,True,334,53,False,False,334,,2025-11-24,22:00:34,False,334,Recibo,Descripción ejemplo,2025-11-18 22:00:34.067773,334,11,458,Paquete ejemplo,2025-11-13 22:00:34.067775,2025-11-15 22:00:34.067775,334,Novedad ejemplo,2025-11-11 22:00:34.067778,Obs extra 1,Obs extra 2
335,Luis,Martínez,CC,9464048,luis.martínez@mail.com,3651624965,3853842013,Activo,3,335,False,383,19,False,335,22:00:34,00:00:34,Aprobada,2025-12-01,Observación ejemplo,Transferencia,147396.67,DEF875,Moto,False,True,335,13,True,False,335,False,2025-12-22,22:00:34,True,335,Recibo,Descripción ejemplo,2025-11-16 22:00:34.067812,335,16,139,Paquete ejemplo,2025-11-19 22:00:34.067814,2025-11-24 22:00:34.067814,335,Novedad ejemplo,2025-11-15 22:00:34.067817,Obs extra 1,Obs extra 2
336,María,Rodríguez,TI,4146395,maría.rodríguez@mail.com,3711008062,3895047927,Activo,3,336,False,293,12,False,336,22:00:34,00:00:34,Rechazada,2025-12-09,Observación ejemplo,Efectivo,81978.0,DEF428,Moto,False,False,336,35,False,False,336,False,2026-01-03,22:00:34,False,336,Recibo,Descripción ejemplo,2025-11-09 22:00:34.067845,336,8,124,Paquete ejemplo,2025-11-11 22:00:34.067847,2025-11-13 22:00:34.067847,336,Novedad ejemplo,2025-11-20 22:00:34.067850,Obs extra 1,Obs extra 2
